CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48005000902,Texas,Angelina,1,3745,1689,0,192.0,5.13,0,0,0,0,0,0,12.2,93194.0,1,1,1,1,1,0,0,0,1688.0,2841.0,1688.0,278.0,529.0,278.0,2841.0,75.87,529.0,14.12,568.0,15.17,451.0,12.05,2293.0,61.23,297.0,7.94,117.0,3.13,1.0,0.03,12.0,0.31,121.0,3.23,204.0,5.46,44.0,2.58,82.0,4.88,1688.0,45.07,278.0,7.43,352.0,9.4,328.0,8.75,1462.0,39.03,90.0,2.41,79.0,2.11,0.0,0.0,6.0,0.17,51.0,1.35,97.0,2.59,22.0,1.28,46.0,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.0,754.0,492.0,2899.0,452.0,165.0,1.0,17.0,211.0,322.0,73.0,110.0
48005001001,Texas,Angelina,0,5377,1409,0,1163.0,21.63,0,0,0,1,1,1,27.5,49318.0,0,0,0,0,0,0,0,1,,,,,,,4824.0,89.72,2560.0,47.6,1152.0,21.43,489.0,9.09,2709.0,50.38,962.0,17.89,10.0,0.19,0.0,0.0,10.0,0.19,1133.0,21.07,1869.0,34.76,160.0,11.35,393.0,27.92,3626.0,67.43,1898.0,35.29,786.0,14.62,320.0,5.95,2151.0,40.01,674.0,12.54,3.0,0.06,0.0,0.0,9.0,0.17,788.0,14.65,1229.0,22.87,90.0,6.37,276.0,19.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.0,1343.0,549.0,3045.0,1021.0,10.0,0.0,16.0,1285.0,2266.0,183.0,429.0
48005001002,Texas,Angelina,0,4289,1426,0,12.0,0.28,0,0,0,0,0,1,18.7,53646.0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,3740.0,87.21,1464.0,34.14,1106.0,25.79,409.0,9.54,3084.0,71.9,248.0,5.79,2.0,0.05,0.0,0.0,12.0,0.28,394.0,9.19,900.0,20.98,13.0,0.92,156.0,10.94,2803.0,65.35,937.0,21.85,796.0,18.56,313.0,7.3,2441.0,56.91,93.0,2.16,1.0,0.02,0.0,0.0,10.0,0.23,258.0,6.02,610.0,14.22,8.0,0.53,118.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.0,1296.0,463.0,3461.0,305.0,3.0,0.0,17.0,503.0,1185.0,16.0,171.0
48005001100,Texas,Angelina,0,6079,2297,0,105.0,1.73,0,0,0,0,0,0,11.8,72127.0,0,0,0,0,0,0,0,0,,,,,,,5716.0,94.03,1808.0,29.74,1390.0,22.87,829.0,13.64,5327.0,87.63,189.0,3.1,11.0,0.18,1.0,0.02,17.0,0.28,171.0,2.82,366.0,6.02,87.0,3.79,394.0,17.15,5130.0,84.39,1579.0,25.98,1214.0,19.97,767.0,12.62,4819.0,79.27,148.0,2.44,9.0,0.15,1.0,0.02,14.0,0.23,139.0,2.28,311.0,5.12,75.0,3.26,354.0,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.0,1461.0,968.0,5658.0,209.0,11.0,2.0,17.0,182.0,375.0,90.0,409.0
48005001200,Texas,Angelina,0,2989,1275,0,0.0,0.0,1,1,0,0,0,1,19.2,40585.0,1,1,0,0,0,1,0,0,2704.0,2704.0,9.0,1178.0,1178.0,4.0,2989.0,100.0,1304.0,43.61,632.0,21.14,704.0,23.55,2909.0,97.32,13.0,0.43,2.0,0.07,0.0,0.0,13.0,0.43,52.0,1.74,62.0,2.07,45.0,3.56,288.0,22.6,2989.0,100.0,1304.0,43.61,632.0,21.14,704.0,23.55,2909.0,97.32,13.0,0.43,2.0,0.07,0.0,0.0,13.0,0.43,52.0,1.74,62.0,2.07,45.0,3.56,288.0,22.6,2704.0,90.48,1178.0,39.41,562.0,18.8,654.0,21.89,2629.0,87.96,13.0,0.43,1.0,0.03,0.0,0.0,13.0,0.43,48.0,1.61,58.0,1.93,44.0,3.44,264.0,20.67,9.0,0.31,4.0,0.14,0.0,0.01,2.0,0.07,7.0,0.25,2.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.07,1128.0,632.0,704.0,2909.0,13.0,2.0,0.0,13.0,52.0,62.0,29.0,240.0
48005001300,Texas,Angelina,0,5181,1964,0,0.0,0.0,0,0,0,0,0,1,18.6,48824.0,0,0,0,0,0,0,0,0,350.0,350.0,,103.0,103.0,,4497.0,86.8,1834.0,35.4,1167.0,22.52,621.0,11.98,4321.0,83.41,52.0,1.0,16.0,0.31,0.0,0.0,10.0,0.19,98.0,1.89,149.0,2.89,25.0,1.26,410.0,20.89,3937.0,75.99,1528.0,29.49,991.0,19.13,560.0,10.81,3792.0,73.19,41.0,0.8,15.0,0.29,0.0,0.0,7.0,0.13,82.0,1.58,135.0,2.6,13.0,0.65,364.0,18.51,350.0,6.75,103.0,2.0,55.0,1.06,78.0,1.5,345.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,4.0,0.07,6.0,0.12,0.0,0.0,38.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,2231.0,1365.0,704.0,4950.0,89.0,16.0,0.0,12.0,114.0,168.0,43.0,461.0
48007950100,Texas,Aransas,0,5495,2500,0,11.0,0.2,0,0,0,0,0,0,14.2,57835.0,0,0,0,0,0,0,0,0,7.0,7.0,6.0,4.0,4.0,3.0,5463.0,99.42,1979.0,36.01,922.0,16.78,1548.0,28.16,4901.0,89.2,34.0,0.62,153.0,2.78,5.0,0.09,18.0,0.33,352.0,6.41,784.0,14.26,27.0,1.09,275.0,11.0,4774.0,86.87,1744.0,31.75,779.0,14.19,1405.0,25.58,4311.0,78.46,20.0,0.37,110.0,1.99,4.0,0.07,17.0,0.31,311.0,5.67,705.0,12.84,23.0,0.94,240.0,9.59,7.0,0.13,4.0,0.07,0.0,0.0,5.0,0.09,7.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,6.0,0.11,3.0,0.06,0.0,0.0,4.0,0.08,6.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2114.0,927.0,1555.0,4931.0,34.0,153.0,5.0,18.0,354.0,791.0,29.0,263.0
48007950200,Texas,Aransas,1,1163,588,0,0.0,0.0,0,0,0,0,0,0,4.3,103214.0,0,1,0,1,0,0,0,0,13.0,492.0,13.0,0.0,18.0,0.0,492.0,42.33,18.0,1.56,37.0,3.2,249.0,21.45,480.0,41.29,1.0,0.09,2.0,0.17,0.0,0.0,0.0,0.01,9.0,0.78,25.0,2.15,20.0,3.36,5.0,0.86,13.0,1.11,0.0,0.03,1.0,0.07,7.0,0.6,13.0,1.08,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,1.0,0.1,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,125.0,504.0,1116.0,9.0,2.0,0.0,3.0,33.0,98.0,23.0,12.0
48007950300,Texas,Aransas,1,6609,2668,0,364.0,5.51,1,1,1,0,0,1,23.0,68375.0,1,1,1,1,1,0,0,0,3732.0,5752.0,3732.0,1569.0,1989.0,1569.0,5752.0,87.04,1989.0,30.1,1145.0,17.33,1337.0,20.22,4861.0,73.56,77.0,1.16,170.0,2.58,1.0,0.02,49.0,0.74,594.0,8.99,1681.0,25.43,78.0,2.92,234.0,8.76,3732.0,56.47,1569.0,23.74,800.0,12.1,699.0,10.57,3079.0,46.59,57.0,0.86,97.0,1.47,0.0,0.01,30.0,0.46,468.0,7.09,1327.0,20.08,20.0,0.75,143.0,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.0,1267.0,1654.0,5644.0,86.0,191.0,2.0,55.0,631.0,1767.0,76.0,259.0
48007950400,Texas,Aransas,1,3583,1474,0,78.0,2.18,1,1,1,1,1,1,32.4,47368.0,1,1,1,1,1,0,0,1,3583.0,3583.0,3583.0,2180.0,2180.0,2180.0,3583.0,100.0,2180.0,60.86,848.0,23.67,657.0,18.34,2962.0,82.67,111.0,3.1,50.0,1.4,1.0,0.03,36.0,1.0,423.0,11.81,1267.0,35.36,220.0,14.96,369.0,25.05,3583.0,100.0,2180.0,60.86,848.0,23.67,657.0,18.34,2962.0,82.67,111.0,3.1,50.0,1.4,1.0,0.03,36.0,1.0,423.0,11.81,1267.0,35.36,220.0,14.96,369.0,25.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934.0,848.0,657.0,2962.0,111.0,50.0,1.0,36.0,423.0,1267.0,221.0,358.0
48007950500,Texas,Aransas,0,6308,2565,0,6.0,0.1,0,0,0,0,0,1,16.5,53567.0,0,0,0,0,0,0,0,0,1.0,1.0,,0.0,0.0,,6306.0,99.98,2493.0,39.52,1355.0,21.49,1232.0,19.53,5576.0,88.4,63.0,1.0,59.0,0.94,0.0,0.0,59.0,0.94,549.0,8.7,1765.0,27.99,82.0,3.2,305.0,11.9,6080.0,96.39,2380.0,37.73,1313.0,20.81,1197.0,18.98,5401.0,85.61,43.0,0.68,59.0,0.93,0.0,0.0,57.0,0.9,521.0,8.25,1652.0,26.19,77.0,3.0,294.0,11.48,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2688.0,1356.0,1232.0,5578.0,63.0,59.0,0.0,59.0,549.0,1767.0,85.0,295.0
48009020100,Texas,Archer,0,2660,1006,0,13.0,0.49,0,0,0,0,0,0,2.4,107019.0,0,0,0,0,0,0,0,0,,,,,,,2660.0,100.0,230.0,8.63,586.0,22.03,393.0,14.77,2531.0,95.15,25.0,0.94,10.0,0.38,3.0,0.11,12.0,0.45,79.0,2.97,114.0,4.29,9.0,0.92,29.0,2.87,2660.0,99.99,230.0,8.63,586.0,22.03,393.0,14.77,2531.0,95.14,25.0,0.94,10.0,0.38,3.0,0.11,12.0,0.45,79.0,2.97,114.0,4.29,9.0,0.92,29.0,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,586.0,393.0,2531.0,25.0,10.0,3.0,12.0,79.0,114.0,11.0,31.0
48009020200,Texas,Archer,0,2780,1133,0,0.0,0.0,0,0,0,0,0,0,11.7,66912.0,1,1,0,0,0,1,0,0,572.0,572.0,1.0,118.0,118.0,0.0,2780.0,100.0,791.0,28.47,633.0,22.77,457.0,16.44,2685.0,96.58,10.0,0.36,7.0,0.25,0.0,0.0,21.0,0.76,57.0,2.05,114.0,4.1,66.0,5.84,84.0,7.45,2780.0,100.0,791.0,28.47,633.0,22.77,457.0,16.44,2685.0,96.58,10.0,0.36,7.0,0.25,0.0,0.0,21.0,0.76,57.0,2.05,114.0,4.1,66.0,5.84,84.0,7.45,572.0,20.57,118.0,4.25,93.0,3.36,125.0,4.48,552.0,19.86,0.0,0.0,0.0,0.01,0.0,0.0,3.0,0.11,16.0,0.59,22.0,0.8,1.0,0.07,20.0,1.76,1.0,0.05,0.0,0.01,0.0,0.01,0.0,0.01,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,653.0,633.0,457.0,2685.0,10.0,7.0,0.0,21.0,57.0,114.0,55.0,69.0
48009020300,Texas,Archer,0,3614,1399,0,43.0,1.19,0,0,0,0,0,0,13.6,69375.0,1,1,0,0,0,1,0,0,1083.0,1083.0,,328.0,328.0,,2503.0,69.25,847.0,23.44,695.0,19.24,385.0,10.64,2228.0,61.66,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.54,255.0,7.05,383.0,10.59,17.0,1.22,74.0,5.26,1779.0,49.23,541.0,14.98,518.0,14.32,268.0,7.42,1541.0,42.65,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.17,232.0,6.42,348.0,9.63,13.0,0.94,50.0,3.6,1083.0,29.97,328.0,9.09,319.0,8.81,157.0,4.35,899.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.13,180.0,4.98,262.0,7.25,8.0,0.57,31.0,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.0,966.0,597.0,3288.0,5.0,1.0,0.0,27.0,293.0,447.0,58.0,105.0
48011950100,Texas,Armstrong,0,1901,751,0,54.0,2.84,0,0,0,0,0,0,7.3,75662.0,1,1,0,0,0,1,0,0,1896.0,1896.0,198.0,406.0,406.0,35.0,1901.0,100.0,407.0,21.41,423.0,22.25,394.0,20.73,1774.0,93.32,11.0,0.58,0.0,0.0,0.0,0.0,15.0,0.79,101.0,5.31,124.0,6.52,10.0,1.33,20.0,2.68,1901.0,100.0,407.0,21.41,423.0,22.25,394.0,20.73,1774.0,93.32,11.0,0.58,0.0,0.0,0.0,0.0,15.0,0.79,101.0,5.31,124.0,6.52,10.0,1.33,20.0,2.68,1896.0,99.75,406.0,21.34,422.0,22.19,393.0,20.69,1769.0,93.07,11.0,0.58,0.0,0.0,0.0,0.0,15.0,0.79,101.0,5.31,124.0,6.52,10.0,1.33,20.0,2.68,198.0,10.43,35.0,1.82,34.0,1.77,54.0,2.83,185.0,9.73,5.0,0.26,0.0,0.0,0.0,0.0,3.0,0.13,6.0,0.31,6.0,0.32,3.0,0.0,2.0,0.31,404.0,423.0,394.0,1774.0,11.0,0.0,0.0,15.0,101.0,124.0,8.0,19.0
48013960100,Texas,Atascosa,0,6972,2485,0,0.0,0.0,0,0,0,0,1,0,18.9,62339.0,1,1,0,0,0,1,0,1,683.0,683.0,2.0,97.0,97.0,0.0,6900.0,98.96,2156.0,30.92,1856.0,26.62,966.0,13.86,6008.0,86.17,42.0,0.6,13.0,0.19,6.0,0.09,49.0,0.7,782.0,11.21,3903.0,55.98,127.0,5.1,325.0,13.08,6520.0,93.51,1979.0,28.38,1739.0,24.95,917.0,13.15,5682.0,81.49,38.0,0.55,13.0,0.19,6.0,0.09,45.0,0.65,736.0,10.55,3581.0,51.37,111.0,4.49,308.0,12.39,683.0,9.79,97.0,1.4,121.0,1.73,180.0,2.58,618.0,8.87,3.0,0.04,0.0,0.01,0.0,0.0,9.0,0.13,52.0,0.75,227.0,3.26,16.0,0.65,39.0,1.55,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2290.0,1878.0,981.0,6062.0,42.0,14.0,6.0,49.0,799.0,3959.0,141.0,333.0
48013960201,Texas,Atascosa,0,6234,2056,0,63.0,1.01,0,0,0,0,1,0,13.4,69853.0,0,0,0,0,0,0,0,1,,,,,,,5489.0,88.05,2334.0,37.44,1548.0,24.83,647.0,10.38,4531.0,72.69,42.0,0.68,16.0,0.25,10.0,0.16,48.0,0.76,842.0,13.51,3412.0,54.73,133.0,6.46,264.0,12.85,4314.0,69.2,1920.0,30.79,1267.0,20.33,443.0,7.11,3524.0,56.54,38.0,0.62,10.0,0.17,10.0,0.16,32.0,0.51,699.0,11.21,2634.0,42.25,122.0,5.92,204.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276.0,1765.0,746.0,5143.0,43.0,17.0,10.0,63.0,958.0,3920.0,141.0,314.0
48013960202,Texas,Atascosa,0,9342,2917,0,0.0,0.0,0,0,0,1,1,1,16.9,51894.0,0,0,0,0,0,0,0,1,37.0,37.0,,15.0,15.0,,9342.0,100.0,4574.0,48.96,2870.0,30.72,940.0,10.06,7523.0,80.53,97.0,1.04,36.0,0.39,10.0,0.11,67.0,0.72,1609.0,17.22,6711.0,71.84,178.0,6.1,463.0,15.88,9325.0,99.82,4567.0,48.89,2864.0,30.66,938.0,10.04,7507.0,80.36,97.0,1.04,36.0,0.39,10.0,0.11,67.0,0.72,1608.0,17.21,6698.0,71.69,178.0,6.1,462.0,15.85,37.0,0.39,15.0,0.16,10.0,0.11,6.0,0.06,33.0,0.35,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.03,27.0,0.29,0.0,0.01,2.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,5108.0,2870.0,940.0,7523.0,97.0,36.0,10.0,67.0,1609.0,6711.0,196.0,495.0
48013960300,Texas,Atascosa,1,3595,1175,0,47.0,1.31,0,1,0,0,0,1,20.8,47644.0,0,1,0,1,0,0,0,0,401.0,1866.0,401.0,180.0,800.0,180.0,1866.0,51.91,800.0,22.25,576.0,16.03,231.0,6.43,1549.0,43.08,16.0,0.45,5.0,0.15,0.0,0.0,21.0,0.59,275.0,7.64,1559.0,43.36,48.0,4.11,152.0,12.93,401.0,11.16,180.0,5.02,124.0,3.44,49.0,1.38,352.0,9.78,3.0,0.08,1.0,0.02,0.0,0.0,1.0,0.04,45.0,1.25,316.0,8.78,11.0,0.96,32.0,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.0,1098.0,432.0,2927.0,34.0,6.0,1.0,41.0,586.0,3049.0,105.0,275.0
48013960401,Texas,Atascosa,0,2294,720,0,7.0,0.31,0,0,0,0,0,1,11.4,52120.0,0,0,0,0,0,0,0,0,,,,,,,2294.0,100.0,809.0,35.26,692.0,30.17,203.0,8.85,1860.0,81.08,24.0,1.05,9.0,0.39,0.0,0.0,13.0,0.57,388.0,16.91,1641.0,71.53,52.0,7.18,109.0,15.16,2293.0,99.97,809.0,35.25,692.0,30.16,203.0,8.85,1860.0,81.06,24.0,1.05,9.0,0.39,0.0,0.0,13.0,0.57,388.0,16.9,1640.0,71.51,52.0,7.18,109.0,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0,692.0,203.0,1860.0,24.0,9.0,0.0,13.0,388.0,1641.0,54.0,114.0
48013960402,Texas,Atascosa,1,7801,2843,0,199.0,2.55,0,0,0,0,1,0,9.5,78555.0,1,1,1,1,1,0,0,1,2576.0,6627.0,2576.0,444.0,2049.0,444.0,6627.0,84.95,2049.0,26.26,1863.0,23.88,947.0,12.14,5985.0,76.73,42.0,0.53,57.0,0.73,2.0,0.03,47.0,0.6,494.0,6.34,2955.0,37.88,177.0,6.21,273.0,9.6,2576.0,33.02,444.0,5.7,665.0,8.52,407.0,5.21,2400.0,30.77,14.0,0.18,21.0,0.27,0.0,0.0,6.0,0.08,134.0,1.72,816.0,10.46,79.0,2.77,109.0,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.0,2137.0,1213.0,7051.0,50.0,59.0,2.0,49.0,590.0,3673.0,207.0,338.0
48013960500,Texas,Atascosa,0,2684,920,0,0.0,0.0,1,1,0,0,0,1,20.2,51042.0,1,1,0,0,0,1,0,0,2159.0,2159.0,26.0,1114.0,1114.0,14.0,2684.0,100.0,1373.0,51.14,802.0,29.88,341.0,12.7,2255.0,84.02,41.0,1.53,1.0,0.04,0.0,0.0,20.0,0.75,367.0,13.67,1811.0,67.47,48.0,5.26,170.0,18.47,2684.0,100.0,1373.0,51.14,802.0,29.88,341.0,12.7,2255.0,84.02,41.0,1.53,1.0,0.04,0.0,0.0,20.0,0.75,367.0,13.67,1811.0,67.47,48.0,5.26,170.0,18.47,2159.0,80.43,1114.0,41.5,653.0,24.31,268.0,10.0,1803.0,67.19,30.0,1.1,1.0,0.04,0.0,0.0,19.0,0.71,306.0,11.39,1484.0,55.29,39.0,4.27,136.0,14.81,26.0,0.96,14.0,0.52,7.0,0.27,3.0,0.13,18.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.29,17.0,0.62,1.0,0.0,2.0,0.21,1269.0,802.0,341.0,2255.0,41.0,1.0,0.0,20.0,367.0,1811.0,44.0,155.0
48013960600,Texas,Atascosa,1,5989,2130,0,68.0,1.14,0,0,0,0,1,0,13.2,73438.0,1,1,1,1,1,0,0,1,2574.0,4828.0,2574.0,767.0,1596.0,767.0,4828.0,80.61,1596.0,26.65,1274.0,21.27,697.0,11.64,4320.0,72.13,24.0,0.41,13.0,0.22,1.0,0.02,25.0,0.42,444.0,7.42,2306.0,38.5,135.0,6.33,470.0,22.05,2574.0,42.98,767.0,12.81,657.0,10.97,361.0,6.04,2347.0,39.18,10.0,0.17,5.0,0.09,0.0,0.0,11.0,0.18,200.0,3.35,1042.0,17.4,79.0,3.71,255.0,11.97,144.0,2.41,28.0,0.47,31.0,0.51,25.0,0.42,130.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.24,63.0,1.05,7.0,0.31,16.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.0,1620.0,855.0,5309.0,28.0,14.0,1.0,39.0,598.0,3021.0,156.0,515.0
48015760100,Texas,Austin,0,2400,910,0,0.0,0.0,0,0,0,0,0,0,12.9,64375.0,0,0,0,0,0,0,0,0,,,,,,,2400.0,100.0,942.0,39.26,611.0,25.46,320.0,13.33,1718.0,71.58,310.0,12.92,8.0,0.33,0.0,0.0,13.0,0.54,351.0,14.63,647.0,26.96,80.0,8.84,141.0,15.5,2400.0,100.0,942.0,39.26,611.0,25.46,320.0,13.33,1718.0,71.58,310.0,12.92,8.0,0.33,0.0,0.0,13.0,0.54,351.0,14.63,647.0,26.96,80.0,8.84,141.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.0,611.0,320.0,1718.0,310.0,8.0,0.0,13.0,351.0,647.0,86.0,150.0
48015760200,Texas,Austin,0,6032,2121,0,0.0,0.0,0,0,0,0,0,0,14.0,81131.0,0,0,0,0,0,0,0,0,,,,,,,4967.0,82.34,1366.0,22.65,1337.0,22.16,630.0,10.44,3732.0,61.87,651.0,10.8,25.0,0.42,0.0,0.0,14.0,0.22,545.0,9.03,1424.0,23.61,69.0,3.23,133.0,6.26,3573.0,59.23,872.0,14.46,888.0,14.72,478.0,7.93,2849.0,47.23,385.0,6.38,12.0,0.2,0.0,0.0,11.0,0.18,316.0,5.24,789.0,13.09,53.0,2.48,97.0,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.0,1668.0,724.0,4479.0,759.0,30.0,0.0,15.0,749.0,2037.0,76.0,151.0
48015760300,Texas,Austin,0,7037,2604,0,55.0,0.78,0,0,0,0,1,0,7.9,80903.0,0,0,0,0,0,0,0,1,47.0,47.0,,9.0,9.0,,6123.0,87.01,1238.0,17.6,1649.0,23.43,819.0,11.64,4713.0,66.98,464.0,6.59,39.0,0.56,0.0,0.0,15.0,0.21,892.0,12.67,1761.0,25.02,109.0,4.18,181.0,6.94,4301.0,61.11,781.0,11.09,1189.0,16.89,526.0,7.47,3459.0,49.16,192.0,2.74,24.0,0.33,0.0,0.0,11.0,0.16,614.0,8.72,1209.0,17.18,50.0,1.92,123.0,4.73,47.0,0.67,9.0,0.13,7.0,0.1,18.0,0.25,47.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.0,1849.0,997.0,5495.0,484.0,43.0,0.0,23.0,992.0,1964.0,160.0,213.0
48015760400,Texas,Austin,0,3660,1501,0,26.0,0.71,0,0,0,0,0,0,17.0,77083.0,1,1,0,0,0,1,0,0,2046.0,2046.0,,628.0,628.0,,3660.0,100.0,1156.0,31.58,797.0,21.78,734.0,20.05,3290.0,89.89,180.0,4.92,1.0,0.03,0.0,0.0,15.0,0.41,174.0,4.75,378.0,10.33,15.0,1.0,108.0,7.21,3660.0,100.0,1156.0,31.58,797.0,21.78,734.0,20.05,3290.0,89.89,180.0,4.92,1.0,0.03,0.0,0.0,15.0,0.41,174.0,4.75,378.0,10.33,15.0,1.0,108.0,7.21,2046.0,55.91,628.0,17.16,437.0,11.93,399.0,10.91,1757.0,47.99,162.0,4.42,1.0,0.03,0.0,0.0,10.0,0.26,118.0,3.21,230.0,6.29,7.0,0.45,61.0,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.0,797.0,734.0,3290.0,180.0,1.0,0.0,15.0,174.0,378.0,15.0,105.0
48015760501,Texas,Austin,0,4184,1658,0,118.0,2.82,0,0,0,0,0,0,6.0,105430.0,0,0,0,0,0,0,0,0,,,,,,,4184.0,100.0,675.0,16.14,852.0,20.36,845.0,20.2,3641.0,87.02,273.0,6.52,5.0,0.12,0.0,0.0,19.0,0.45,246.0,5.88,450.0,10.76,44.0,2.68,65.0,3.9,3688.0,88.16,595.0,14.22,749.0,17.91,761.0,18.19,3234.0,77.29,254.0,6.07,4.0,0.1,0.0,0.0,18.0,0.43,179.0,4.27,333.0,7.95,32.0,1.93,56.0,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.0,852.0,845.0,3641.0,273.0,5.0,0.0,19.0,246.0,450.0,47.0,70.0
